review_rank,syndrome,feature,anatomical_region,feature_family,candidate_tier,n_disease,n_healthy,mean_disease,median_disease,mean_healthy,median_healthy,hedges_g,hedges_g_ci_95_low,hedges_g_ci_95_high,global_q,cliffs_delta,rank_biserial,effect_direction_bootstrap_stability,hedges_g_alternative,hedges_g_ci_95_low_alternative,hedges_g_ci_95_high_alternative,alternative_global_q,both_selections_significant,effect_direction_agrees,absolute_change_hedges_g,both_confidence_intervals_exclude_zero,interpretability_flag,editorial_rank_score,literature_status,clinical_interpretation,literature_search_terms
230,CEBALID SYNDROME; CEBALID,eb_inter_distance,eyebrows,eb_inter_distance,moderate_candidate,12,942,0.2069334711160245,0.2126179080228639,0.1950117598059135,0.1945834924052124,0.9648577905421108,0.3566083737116299,1.5216790022364175,0.0337824594060387,0.4879688605803255,0.4879688605803256,0.998,0.9648577905421108,0.3566083737116299,1.5216790022364175,0.0335792566426941,True,True,0.0,True,True,12.44285779054211,unreviewed,TBD,TBD
231,ZTTK SYNDROME; ZTTKS,eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,16,942,0.0166424193738171,0.0165368558999191,0.0152435255920658,0.0152085555704443,0.8025998605434271,0.3617391392050826,1.2559069962325164,0.0316098227628435,0.4279458598726114,0.4279458598726113,1.0,0.8025998605434271,0.3617391392050826,1.2559069962325164,0.0315264997620329,True,True,0.0,True,True,12.442599860543428,unreviewed,TBD,TBD
232,MOWAT-WILSON SYNDROME; MOWS,midface_width,global face shape / proportions,midface_width,moderate_candidate,15,942,0.6072361145879188,0.6167700045934162,0.5844722399159754,0.5816557102029809,0.8421294833176317,0.3579818879983028,1.3685640391225296,0.0326743301890937,0.4399150743099788,0.4399150743099786,1.0,0.8421294833176317,0.3579818879983028,1.3685640391225296,0.0326236723128316,True,True,0.0,True,True,12.44212948331763,unreviewed,TBD,TBD
233,MOWAT-WILSON SYNDROME; MOWS,eye_area_r,eyes / orbital dimensions,eye_area,moderate_candidate,15,942,0.0115839593673209,0.0113843999415205,0.0088610225297358,0.0089942516626058,0.8420221456581599,0.221534825556901,1.3882505992136571,0.0398480156031551,0.424345364472753,0.424345364472753,1.0,0.8420221456581599,0.221534825556901,1.3882505992136571,0.0394440317447007,True,True,0.0,True,True,12.442022145658159,unreviewed,TBD,TBD
234,FBXW7,jaw_to_forehead_ratio,chin / jaw,jaw_to_forehead_ratio,moderate_candidate,10,942,1.01999042360764,1.0113119752778623,1.084235035651304,1.0820499752326038,-1.0416303812446763,-1.5844401807271409,-0.4387631057898885,0.0336555913438359,-0.5348195329087049,-0.5348195329087049,1.0,-1.0416303812446763,-1.5844401807271409,-0.4387631057898885,0.0334104048861265,True,True,0.0,True,True,12.441630381244677,unreviewed,TBD,TBD
235,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",face_width_uniformity,global face shape / proportions,face_width_uniformity,moderate_candidate,14,942,0.7763569589601681,0.7766328910604876,0.7637602809050882,0.7632446171326059,0.8804505886307351,0.5903324806732937,1.203441837413552,0.0054779852463249,0.5693054291780406,0.5693054291780406,1.0,0.8804505886307351,0.5903324806732937,1.203441837413552,0.0054394078854352,True,True,0.0,True,True,12.440450588630735,unreviewed,TBD,TBD
236,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",chin_width,chin / jaw,chin_width,moderate_candidate,13,942,0.3086094444170619,0.3108607849359214,0.3263222865223431,0.3239064525203807,-0.9170021057734166,-1.2743178958467851,-0.5936251396595971,0.0118130459246443,-0.5409113179813817,-0.5409113179813817,1.0,-0.9170021057734166,-1.2743178958467851,-0.5936251396595971,0.0116724144255414,True,True,0.0,True,True,12.437002105773416,unreviewed,TBD,TBD
237,Multiple congenital anomalies-hypotonia-seizures syndrome,nose_bridge_length,nose,nose_bridge_length,moderate_candidate,10,942,0.8317905492821701,0.8387644819636084,0.8707440926291355,0.8761468572316142,-1.0369419598041727,-1.6993157612782837,-0.3630590179848815,0.0398061204520277,-0.5193205944798301,-0.5193205944798301,1.0,-1.0369419598041727,-1.6993157612782837,-0.3630590179848815,0.0393749336088403,True,True,0.0,True,True,12.436941959804173,unreviewed,TBD,TBD
238,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",forehead_width_upper,forehead,forehead_width_upper,moderate_candidate,12,942,0.7591448467406613,0.7725858863305981,0.7335674050836118,0.7333062338376494,0.957634764318757,0.3553191693056357,1.5170180507855988,0.0316098227628435,0.4932767162066525,0.4932767162066525,0.998,0.957634764318757,0.3553191693056357,1.5170180507855988,0.0315264997620329,True,True,0.0,True,True,12.435634764318756,unreviewed,TBD,TBD
239,WIEDEMANN-STEINER SYNDROME; WDSTS,malar_bulge_mean,cheeks / malar region,malar_bulge,moderate_candidate,14,942,0.0350158992908489,0.0347343192318923,0.0412305950089593,0.0416614638437925,-0.8732278659651789,-1.391827139298267,-0.4020039072726216,0.0213558117604738,-0.4836214740673339,-0.4836214740673339,1.0,-0.8732278659651789,-1.391827139298267,-0.4020039072726216,0.0212768623639471,True,True,0.0,True,True,12.43322786596518,unreviewed,TBD,TBD
240,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,15,942,0.2879963747730221,0.288257011417554,0.3008337242395867,0.2986240588266514,-0.8312286938865272,-1.090422923993405,-0.563441036603761,0.0055559046690159,-0.5494692144373673,-0.5494692144373673,1.0,-0.8312286938865272,-1.090422923993405,-0.563441036603761,0.005517052188813,True,True,0.0,True,True,12.431228693886528,unreviewed,TBD,TBD
241,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",face_aspect_ratio,global face shape / proportions,face_aspect_ratio,moderate_candidate,15,942,0.8697926290979371,0.8781757138487177,0.9118919075650824,0.9107374094176942,-0.8305253629042697,-1.3226165686861626,-0.4047351770173943,0.034172037533678,-0.4363765038924274,-0.4363765038924274,1.0,-0.8305253629042697,-1.3226165686861626,-0.4047351770173943,0.0339674145544344,True,True,0.0,True,True,12.43052536290427,unreviewed,TBD,TBD
242,COSTELLO SYNDROME; CSTLO,chin_pointedness_angle,chin / jaw,chin_pointedness_angle,moderate_candidate,12,942,156.78428993825216,156.48105935738187,151.72734318676052,151.8780219730048,1.0306990117064927,0.5885857908289616,1.5670125445937235,0.0147315749008264,0.5475937721160651,0.5475937721160651,1.0,1.0712315564941768,0.6111357003439141,1.6396532121258949,0.0117247186812509,True,True,0.04053254478768409,True,True,12.429633922131124,unreviewed,TBD,TBD
243,PITT-HOPKINS SYNDROME; PTHS,eb_arch_mean,eyebrows,eb_arch,moderate_candidate,14,942,0.1153065710496539,0.1125645028355054,0.1317169090951904,0.1313901960009986,-0.8666380555062095,-1.2817729373377795,-0.3948200604939054,0.0168291916232201,-0.4983318168031543,-0.4983318168031544,1.0,-0.8666380555062095,-1.2817729373377795,-0.3948200604939054,0.016897602971282,True,True,0.0,True,True,12.42663805550621,unreviewed,TBD,TBD
244,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",chin_width,chin / jaw,chin_width,moderate_candidate,15,942,0.3103520615907907,0.312205790618237,0.3263222865223431,0.3239064525203807,-0.8260395101074557,-1.2433969947391497,-0.4098502351632203,0.027485773563794,-0.4518046709129512,-0.4518046709129512,1.0,-0.8260395101074557,-1.2433969947391497,-0.4098502351632203,0.0270753567383817,True,True,0.0,True,True,12.426039510107456,unreviewed,TBD,TBD
245,Multiple congenital anomalies-hypotonia-seizures syndrome,columella_length,nose,columella_length,moderate_candidate,10,942,0.1718365703095418,0.1639709581783022,0.1319501278943887,0.1255073361687689,1.0166710773857646,0.3029250426412769,1.6639754378073297,0.0435564527623561,0.5110403397027601,0.5110403397027601,0.998,1.0166710773857646,0.3029250426412769,1.6639754378073297,0.0429342177228938,True,True,0.0,True,True,12.414671077385764,unreviewed,TBD,TBD
246,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",forehead_height,forehead,forehead_height,moderate_candidate,12,942,0.2024702736146439,0.2070961020829736,0.1840860182165468,0.1856654674292423,0.9334160025370116,0.5491240356985718,1.3072914991815174,0.0110467445685366,0.5670559094125973,0.5670559094125973,1.0,0.9334160025370116,0.5491240356985718,1.3072914991815174,0.0108586005004594,True,True,0.0,True,True,12.413416002537012,unreviewed,TBD,TBD
247,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",hairline_height,forehead,hairline_height,moderate_candidate,12,942,0.2024702736146439,0.2070961020829736,0.1840860182165468,0.1856654674292423,0.9334160025370116,0.5553644992758365,1.2877395673790106,0.0110467445685366,0.5670559094125973,0.5670559094125973,1.0,0.9334160025370116,0.5553644992758365,1.2877395673790106,0.0108586005004594,True,True,0.0,True,True,12.413416002537012,unreviewed,TBD,TBD
248,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",nose_ala_height_r,nose,nose_ala_height,moderate_candidate,15,942,0.0689418430451849,0.0666350637647651,0.0646525145080057,0.064345092646391,0.8127444511851815,0.4054564208771432,1.3120347870706293,0.0267531070369468,0.4535031847133758,0.4535031847133757,1.0,0.8127444511851815,0.4054564208771432,1.3120347870706293,0.0264819606818426,True,True,0.0,True,True,12.412744451185182,unreviewed,TBD,TBD
249,NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV,eb_lateral_thickness_mean,eyebrows,eb_lateral_thickness,moderate_candidate,10,942,0.0010222853038792,0.0010082388989713,0.0009386953303242,0.0009353456561338,1.0127102603886655,0.6029885446612984,1.4988127623740808,0.0182212586014662,0.5828025477707006,0.5828025477707006,1.0,1.0127102603886655,0.6029885446612984,1.4988127623740808,0.0184763562218867,True,True,0.0,True,True,12.412710260388666,unreviewed,TBD,TBD
250,AU-KLINE SYNDROME; AUKS,chin_height,chin / jaw,chin_height,moderate_candidate,11,942,0.1421940443811823,0.14004114810881,0.176382523906743,0.1763056592284836,-0.9716849647802216,-1.3713339882014857,-0.581993206401842,0.0086633697106924,-0.6103068905616676,-0.6103068905616676,1.0,-0.9716849647802216,-1.3713339882014857,-0.581993206401842,0.0084507643769621,True,True,0.0,True,True,12.411684964780221,unreviewed,TBD,TBD
251,AU-KLINE SYNDROME; AUKS,upper_lip_eversion,philtrum / mouth / lips,upper_lip_eversion,moderate_candidate,11,942,0.1028967759930923,0.1012035335773541,0.0805607956720329,0.0777053659893718,0.9700450297834868,0.4339787236268607,1.5315582640308107,0.0254360096402523,0.5327156919513607,0.5327156919513607,1.0,0.9700450297834868,0.4339787236268607,1.5315582640308107,0.0251268914675409,True,True,0.0,True,True,12.410045029783486,unreviewed,TBD,TBD
252,AU-KLINE SYNDROME; AUKS,nose_tip_midline_dent,nose,nose_tip_midline_dent,moderate_candidate,11,942,0.0439046619919445,0.0437744563836446,0.0408433944974591,0.0407891897317018,0.9700071671553542,0.5077438444114829,1.480678132655258,0.0213558117604738,0.5446824937270797,0.5446824937270798,1.0,0.9700071671553542,0.5077438444114829,1.480678132655258,0.0212768623639471,True,True,0.0,True,True,12.410007167155353,unreviewed,TBD,TBD
253,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",inter_pupillary_distance,ocular position / iris / gaze,inter_pupillary_distance,moderate_candidate,15,942,0.4742325279123743,0.4708884708759341,0.4549316656552766,0.4546033363292034,0.8086688112677981,0.4949688169617976,1.1315625720475189,0.0086447782133997,0.5242745930644019,0.5242745930644019,1.0,0.8086688112677981,0.4949688169617976,1.1315625720475189,0.0084026275631644,True,True,0.0,True,True,12.408668811267798,unreviewed,TBD,TBD
254,WIEDEMANN-STEINER SYNDROME; WDSTS,philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,14,942,0.3257252212837841,0.3193551481551222,0.2848302841731749,0.2838415889614529,0.840418935209255,0.4449597124171638,1.3257695965883067,0.0252401499537061,0.4734607218683652,0.4734607218683651,1.0,0.840418935209255,0.4449597124171638,1.3257695965883067,0.0248889826500023,True,True,0.0,True,True,12.400418935209256,unreviewed,TBD,TBD
255,"Autism, susceptiblity to",face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,12,942,0.5851103921324844,0.5751143573926993,0.5543925309280083,0.5577225634872556,0.9144598121196588,0.5006573449518023,1.436056927950241,0.0413090230487491,0.4711606510969568,0.4711606510969568,1.0,0.9144598121196588,0.5006573449518023,1.436056927950241,0.0410803162558465,True,True,0.0,True,True,12.39445981211966,unreviewed,TBD,TBD
256,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,14,942,0.3246812568596014,0.3207368404987857,0.2848302841731749,0.2838415889614529,0.8196933487368194,0.4034943807029869,1.2474780441177429,0.0139033200610699,0.5112223233242341,0.5112223233242341,1.0,0.8196933487368194,0.4034943807029869,1.2474780441177429,0.0137495222727837,True,True,0.0,True,True,12.37969334873682,unreviewed,TBD,TBD
257,Hutchinson-Gilford progeria,eye_fissure_aspect_r,eyes / orbital dimensions,eye_fissure_aspect,moderate_candidate,14,942,0.4366456136673969,0.4441889579213655,0.3344737088557181,0.3503703452408475,1.0209941103798477,0.7318316830722822,1.2725670503961255,0.000942326876594,0.6563542614498028,0.6563542614498028,1.0,1.1224506410806194,0.8491679490196423,1.374002489875176,0.0002588761113323,True,True,0.10145653070077176,True,True,12.378081048978304,unreviewed,TBD,TBD
258,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",forehead_height,forehead,forehead_height,moderate_candidate,11,942,0.2094065966728149,0.2149878608426259,0.1840860182165468,0.1856654674292423,1.2827692289369987,0.7720131700636327,1.8057169151186816,0.0052032583751844,0.6440841536382937,0.6440841536382937,1.0,1.1103335840097617,0.6489621669547975,1.585257338887823,0.0098574455691796,True,True,0.17243564492723706,True,True,12.377897939082525,unreviewed,TBD,TBD
259,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",hairline_height,forehead,hairline_height,moderate_candidate,11,942,0.2094065966728149,0.2149878608426259,0.1840860182165468,0.1856654674292423,1.2827692289369987,0.7963463143150912,1.827034949616471,0.0052032583751844,0.6440841536382937,0.6440841536382937,1.0,1.1103335840097617,0.638396467551701,1.620812100805873,0.0098574455691796,True,True,0.17243564492723706,True,True,12.377897939082525,unreviewed,TBD,TBD
260,Multiple congenital anomalies-hypotonia-seizures syndrome,nose_to_face_area_ratio,nose,nose_to_face_area_ratio,moderate_candidate,10,942,0.0319351535594122,0.0340379088205618,0.0373984314444882,0.036848471151474,-0.9762990296870472,-1.4472208940821445,-0.5196791251685183,0.0398480156031551,-0.518895966029724,-0.518895966029724,1.0,-0.9762990296870472,-1.4472208940821445,-0.5196791251685183,0.0394440317447007,True,True,0.0,True,True,12.376299029687047,unreviewed,TBD,TBD
261,COSTELLO SYNDROME; CSTLO,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,12,942,0.8992001652411665,0.902038310783908,0.8717933457632211,0.8709651266071212,1.0353669376755517,0.6528220224674228,1.398018372420903,0.0048213570192022,0.6220806794055201,0.6220806794055203,1.0,0.9624981838531944,0.534883431405736,1.3735175517463905,0.0104113190797457,True,True,0.07286875382235725,True,True,12.369629430030837,unreviewed,TBD,TBD
262,Hutchinson-Gilford progeria,eye_fissure_fill_r,eyes / orbital dimensions,eye_fissure_fill,moderate_candidate,14,942,0.2951826597636494,0.299702947012334,0.2249404457472132,0.2351054417159071,1.0138165104098011,0.7602613199139062,1.2804328905374525,0.001371999924411,0.6392174704276615,0.6392174704276614,1.0,1.1171371046966194,0.8378994575150537,1.3954447056548809,0.0004737928500259,True,True,0.10332059428681828,True,True,12.367175321836166,unreviewed,TBD,TBD
263,AU-KLINE SYNDROME; AUKS,eb_arch_mean,eyebrows,eb_arch,moderate_candidate,11,942,0.1490954278640553,0.1528056411676688,0.1317169090951904,0.1313901960009986,0.9178901147706188,0.3719716305760751,1.3752833486182712,0.0358967818876595,0.5043427909669947,0.5043427909669949,1.0,0.9178901147706188,0.3719716305760751,1.3752833486182712,0.0357395697042099,True,True,0.0,True,True,12.357890114770619,unreviewed,TBD,TBD
264,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",eye_fissure_slant_l,eyes / orbital dimensions,eye_fissure_slant,moderate_candidate,13,942,7.24553878777679,7.807672296916062,4.775603635026659,4.955040659349544,0.8407986560075834,0.2820478570111602,1.389474933007428,0.0372333668485252,0.4612118242691491,0.4612118242691492,0.996,0.8407986560075834,0.2820478570111602,1.389474933007428,0.0372333668485252,True,True,0.0,True,True,12.356798656007584,unreviewed,TBD,TBD
265,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,11,942,0.901069979154779,0.9037057692309854,0.8717933457632211,0.8709651266071212,1.0972723764632857,0.2980407501148211,1.7720657329024536,0.013785898260459,0.5767226404169079,0.5767226404169079,0.99,1.183974079925516,0.549767206402011,1.7720657329024536,0.0132613238066733,True,True,0.08670170346223038,True,True,12.353868969538825,unreviewed,TBD,TBD
266,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,11,942,0.2864624146877191,0.286140669653344,0.3008337242395867,0.2986240588266514,-0.9288175760965144,-1.2717387907496929,-0.5869786439966583,0.0124110257087331,-0.5844431576915653,-0.5844431576915654,1.0,-0.9212162583822062,-1.260297271016683,-0.5830383360218573,0.0132613238066733,True,True,0.0076013177143081645,True,True,12.353614940667898,unreviewed,TBD,TBD
267,RAHMAN SYNDROME; RMNS,nose_tip_midline_dent,nose,nose_tip_midline_dent,moderate_candidate,11,942,0.0437482813744864,0.0439475169288771,0.0408433944974591,0.0407891897317018,0.9173024728520714,0.2762603092946,1.5823864268417869,0.0493794828528771,0.476934954641961,0.476934954641961,0.996,0.9173024728520714,0.2762603092946,1.5823864268417869,0.0483582526722215,True,True,0.0,True,True,12.353302472852072,unreviewed,TBD,TBD
268,COSTELLO SYNDROME; CSTLO,nasolabial_angle,nose,nasolabial_angle,moderate_candidate,12,942,176.01230793455815,177.14630566309827,167.76730480979893,170.06356249894384,0.8773709860896893,0.6508625954548972,1.0724080352795446,0.0086633697106924,0.5843949044585988,0.5843949044585988,1.0,0.8752890090176606,0.6448580969997549,1.0724080352795446,0.0084772649765396,True,True,0.002081977072028729,True,True,12.353207031945631,unreviewed,TBD,TBD
269,NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV,eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,10,942,0.0169015791710492,0.0167588674193848,0.0152435255920658,0.0152085555704443,0.9517020713115342,0.4614188552294194,1.4215225473851003,0.0392292541174016,0.5205944798301486,0.5205944798301487,1.0,0.9517020713115342,0.4614188552294194,1.4215225473851003,0.0388494946027807,True,True,0.0,True,True,12.351702071311534,unreviewed,TBD,TBD
270,AU-KLINE SYNDROME; AUKS,upper_vermilion_height,philtrum / mouth / lips,upper_vermilion_height,moderate_candidate,11,942,0.1443483595394885,0.1349264294321361,0.1110440127188504,0.1063641737731682,0.9102946164404012,0.3252676408611801,1.5456554711200898,0.0342931800435619,0.5082030496043235,0.5082030496043235,1.0,0.9102946164404012,0.3252676408611801,1.5456554711200898,0.0340884446403167,True,True,0.0,True,True,12.3502946164404,unreviewed,TBD,TBD
271,RAHMAN SYNDROME; RMNS,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,11,942,0.8959717894538016,0.8909569034626561,0.8717933457632211,0.8709651266071212,0.909948294688888,0.4109337041466043,1.5892041397283652,0.0469811995260231,0.4806022003474233,0.4806022003474233,1.0,0.909948294688888,0.4109337041466043,1.5892041397283652,0.0460522290482947,True,True,0.0,True,True,12.349948294688888,unreviewed,TBD,TBD
272,FLOATING-HARBOR SYNDROME; FLHS,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,15,942,0.5818358138177032,0.5796966856135004,0.5543925309280083,0.5577225634872556,0.8179125028496463,0.4410808892059852,1.2744969954367142,0.0298027867566214,0.4471337579617834,0.4471337579617833,1.0,0.8536825517491939,0.4506736071337004,1.3680425176711772,0.0292059787800273,True,True,0.0357700488995476,True,True,12.34637240505055,unreviewed,TBD,TBD
273,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 21; MRD21",philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,11,942,0.3347900386651419,0.3406839722865036,0.2848302841731749,0.2838415889614529,1.0238369149142392,0.3865609203241649,1.614241438094089,0.0323840419886729,0.5132213858328508,0.5132213858328507,1.0,0.961880131239158,0.3452507354523451,1.5375050248657511,0.0350930052133373,True,True,0.06195678367508117,True,True,12.339923347564078,unreviewed,TBD,TBD
274,NIJMEGEN BREAKAGE SYNDROME; NBS,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,10,942,0.585852429208876,0.591617070400833,0.5543925309280083,0.5577225634872556,0.9362601458356614,0.3986878151536336,1.456618004725445,0.0392292541174016,0.5205944798301486,0.5205944798301487,1.0,0.9362601458356614,0.3986878151536336,1.456618004725445,0.0388494946027807,True,True,0.0,True,True,12.336260145835661,unreviewed,TBD,TBD
275,Menke-Hennekam syndrome,nose_tip_to_bridge_ratio,nose,nose_tip_to_bridge_ratio,moderate_candidate,10,942,3.215393027923694,3.196422318507707,3.3968677627334674,3.378243300922927,-0.9358706340975036,-1.3575499591111038,-0.5378314082512028,0.0245521665046889,-0.5613588110403397,-0.5613588110403397,1.0,-0.9358706340975036,-1.3575499591111038,-0.5378314082512028,0.0241631356973963,True,True,0.0,True,True,12.335870634097503,unreviewed,TBD,TBD
276,"Autism, susceptiblity to",eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,12,942,0.0167298626583367,0.0166003062259384,0.0152435255920658,0.0152085555704443,0.8554026707996355,0.5035792066805319,1.1709035262698857,0.0154053332746285,0.5435244161358811,0.5435244161358812,1.0,0.8554026707996355,0.5035792066805319,1.1709035262698857,0.0154700615656983,True,True,0.0,True,True,12.335402670799636,unreviewed,TBD,TBD
277,NIJMEGEN BREAKAGE SYNDROME; NBS,mouth_corner_drop,philtrum / mouth / lips,mouth_corner_drop,moderate_candidate,10,942,0.0555273096303387,0.0661311393085138,0.1481841407468349,0.140072573395359,-0.9313308264136176,-1.351087472918947,-0.473791030559999,0.0338228915458038,-0.5337579617834395,-0.5337579617834395,1.0,-0.9313308264136176,-1.351087472918947,-0.473791030559999,0.0336659577992993,True,True,0.0,True,True,12.331330826413618,unreviewed,TBD,TBD
278,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",jaw_bigonial_width,chin / jaw,jaw_bigonial_width,moderate_candidate,13,942,0.7735947184099004,0.7734031921393496,0.7939531567265726,0.7939190905288416,-0.8101268171234212,-1.0937334353685768,-0.5088726655562589,0.0132212814173985,-0.5340519353258206,-0.5340519353258206,1.0,-0.8101268171234212,-1.0937334353685768,-0.5088726655562589,0.013169277420518,True,True,0.0,True,True,12.330126817123421,unreviewed,TBD,TBD
279,OGDEN SYNDROME; OGDNS,philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,17,942,0.2860237377781287,0.2813754062056415,0.3008337242395867,0.2986240588266514,-0.9559516692580328,-1.3548486438614378,-0.5604501310896819,0.0012824036593391,-0.5837392281753466,-0.5837392281753466,1.0,-1.110203039720577,-1.5477055083671458,-0.6683357258578224,0.0006630801756351,True,True,0.15425137046254433,True,True,12.327448928332943,unreviewed,TBD,TBD
280,CLARK-BARAITSER SYNDROME; CLABARS,forehead_height,forehead,forehead_height,moderate_candidate,13,942,0.1999567069540237,0.19687122760698,0.1840860182165468,0.1856654674292423,0.8057295139614767,0.4907123887071571,1.2138033384410098,0.044636154101301,0.4470031030540585,0.4470031030540584,1.0,0.8057295139614767,0.4907123887071571,1.2138033384410098,0.0439313719413747,True,True,0.0,True,True,12.325729513961477,unreviewed,TBD,TBD
281,CLARK-BARAITSER SYNDROME; CLABARS,hairline_height,forehead,hairline_height,moderate_candidate,13,942,0.1999567069540237,0.19687122760698,0.1840860182165468,0.1856654674292423,0.8057295139614767,0.4047305389315221,1.227538006897775,0.044636154101301,0.4470031030540585,0.4470031030540584,1.0,0.8057295139614767,0.4047305389315221,1.227538006897775,0.0439313719413747,True,True,0.0,True,True,12.325729513961477,unreviewed,TBD,TBD
282,INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES; IDDFBA,forehead_height,forehead,forehead_height,moderate_candidate,10,942,0.204443977862653,0.2066824176129773,0.1840860182165468,0.1856654674292423,1.0335607066503254,0.7150926384175913,1.3511642111067728,0.0109860135162693,0.6214437367303609,0.6214437367303609,1.0,0.9790432955054034,0.5950541697318075,1.3511642111067728,0.0175922313262243,True,True,0.054517411144922034,True,True,12.324525884360481,unreviewed,TBD,TBD
283,INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES; IDDFBA,hairline_height,forehead,hairline_height,moderate_candidate,10,942,0.204443977862653,0.2066824176129773,0.1840860182165468,0.1856654674292423,1.0335607066503254,0.7040427708014698,1.3673824639155057,0.0109860135162693,0.6214437367303609,0.6214437367303609,1.0,0.9790432955054034,0.5677724175297441,1.3513104608584103,0.0175922313262243,True,True,0.054517411144922034,True,True,12.324525884360481,unreviewed,TBD,TBD
284,Menke-Hennekam syndrome,philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,10,942,0.329756866641404,0.3328343628179409,0.2848302841731749,0.2838415889614529,0.9241302614745528,0.4713755704590588,1.3205856404117282,0.0229536055757556,0.5662420382165605,0.5662420382165605,1.0,0.9241302614745528,0.4713755704590588,1.3205856404117282,0.0227456924817723,True,True,0.0,True,True,12.324130261474552,unreviewed,TBD,TBD
285,SMITH-MAGENIS SYNDROME; SMS,forehead_height,forehead,forehead_height,moderate_candidate,16,942,0.2033600198459281,0.2098023971774758,0.1840860182165468,0.1856654674292423,0.9752170336319992,0.4298023874476799,1.399129195961745,0.0052032583751844,0.5352972399150743,0.5352972399150744,1.0,0.8275563413600325,0.3011036687103517,1.249500414194374,0.0167565361491741,True,True,0.14766069227196665,True,True,12.319895649088066,unreviewed,TBD,TBD
286,SMITH-MAGENIS SYNDROME; SMS,hairline_height,forehead,hairline_height,moderate_candidate,16,942,0.2033600198459281,0.2098023971774758,0.1840860182165468,0.1856654674292423,0.9752170336319992,0.3726738511685264,1.4455017354950817,0.0052032583751844,0.5352972399150743,0.5352972399150744,1.0,0.8275563413600325,0.2504418553426598,1.2617360477246773,0.0167565361491741,True,True,0.14766069227196665,True,True,12.319895649088066,unreviewed,TBD,TBD
